id,is_iceberg
07945467,0
256daf6a,0
70801a8b,1
518578cb,1
5e630a80,1
b2df2187,1
ff32d7dd,0
5144d458,1
f9f973c1,1
ac65b2c5,1
e5cece41,0
cc9ca990,1
2b771726,0
fcea895a,1
fd477a03,0
4aa26de8,0
9a842704,1
b1bb19c4,0
fc46a862,0
e43d659f,1
f344be4c,0
31671342,1
4d67ed4e,1
1dd1c8e2,1
ab08e37e,1
c2924cd3,0
fde48cdb,0
3c7c170d,0
ebeedf33,1
6235d8b4,1
73a8162b,0
b37e2349,1
0dbc58b1,0
14741b3d,1
fe1f82c2,1
9a75c053,1
581d8a32,0
eedeabd8,1
2208fecd,0
b68c71e6,0
dea2cdb7,1
ff3401e1,0
5ccfa32c,1
15370256,1
d81a82c6,1
c78671c6,1
7fbf3fc8,1
de8159e7,0
efcca249,1
c3cdfd7c,0
1fbae11c,1
a78197b9,1
9510487f,0
11f770cd,0
d2401c84,0
781d4a78,1
236f4be5,1
df56ab4b,1
ea825acf,1
cf992e29,0
66750962,1
fa423857,1
d6889deb,1
e62ff090,0
47acfd80,0
b9f5efc5,0
1a2a1f7f,0
e8067065,1
db61755b,1
c97e4c01,1
02538d0d,1
9930fe8b,1
1e053314,1
247e0650,0
a4eb05bf,1
66ea133d,0
3220362c,0
67162075,0
5af75025,0
5dd87bb9,1
010dc181,1
40dbd0a9,1
0c10fd9e,1
39c38975,0
20f60e12,1
4fb6e67f,1
d7d3e9fa,1
787d0e9a,0
7d92a013,0
65f79253,0
a20dfd11,0
c04f50a0,1
a007e147,1
80e35877,1
e3631e6a,1
684fd7ec,0
9dbdb2b8,1
1768e4bb,1
d84884d6,1
838a14ae,1
6e007f95,1
6e0c3725,0
d4c5252a,0
209cba64,1
1df44a05,1
d925c0cc,1
85981d62,0
18b93e7f,0
4936bb64,1
d57686b7,0
0d6d23b5,1
3859bfa4,1
2cfddca9,1
32eebbf8,1
79c40371,1
f7f432f6,0
d50e3a56,0
b63bbdee,0
de327375,1
43a0d395,1
db465006,1
44809656,0
3c72f288,1
3f449132,1
ec5d4a58,1
49d62856,1
b80fb15c,1
368e304e,0
f19bdd74,0
b55e823c,1
89dd11b9,0
4286352d,0
4b10a9dc,0
3bdbb13c,1
7e9f355f,0
f420301b,1
4e3c03ff,0
3227e0ba,1
d12d7771,1
6616970c,1
186ea788,1
42867a33,1
7ed03e02,0
f24ce309,0
18d7021a,0
9a18807f,0
a94b079b,0
255c4f02,0
93ba10ba,1
95567789,0
bb09a45b,0
a972a7db,1
2bd5da67,0
7a43c51d,1
29adcf10,0
6742855f,0
d20e49b2,1
9f81771e,0
de27fefb,1
d18f6f0e,1
69973737,1
76509472,1
57157f35,0
72f5cc06,1
19982389,1
4ed21d3b,1
5a0ca890,1
65ea29c4,0
b4f11fb6,1
8836e0c8,1
30456db6,1
19174e69,1
8baa045a,0
bfc86919,1
2f93bac6,1
c44960f2,1
b660e80e,0
76411374,1
839bbcfe,1
bc8c483e,0
d9577013,1
b47fc3d2,1
a57ef2a1,1
d6908d52,0
99814ee7,1
0b6c4509,1
095f1797,0
7dd828c0,0
764b4e82,0
91ef8a0c,0
a91ee052,1
a01318ab,0
325ad084,0
2ceb258a,1
a969eea6,1
1a538ed3,0
65e14f46,1
77c165c3,0
14c60c1d,1
630360e8,1
8d7026fa,0
13964a63,0
d0155b0f,0
46afff48,1
4868f534,1
26743a5c,0
ad50aaf3,0
89cc4fce,0
715785e6,1
3d28a858,1
ba36851a,1
51ecc6ab,0
b1ec4727,1
040c5d78,0
a8a77c55,1
32f51fe6,0
8ef7a06b,0
838fafac,0
7d0b89b1,0
7d9636c4,1
8d37529b,1
5fd612ad,1
323ca98d,1
842d7d88,1
c7529197,1
3235b7ca,1
2436a25b,1
e6d8d670,0
1c5a5a1f,0
1c1d6c80,1
9579aa49,1
aeb95ac9,1
db172beb,0
ae2a516d,0
63e579b1,1
a49b42ff,1
99fb914f,1
d86b48d1,0
6bca064a,1
d3bc5515,0
ded30e1d,0
d88e4b44,0
6f688a3c,1
a98dcb63,0
6d9d1eca,0
51924408,0
a8f910bb,1
7f12814f,1
cdcdc401,1
5dea100e,1
04738deb,0
e4064b10,0
c84df9ea,1
ba8130e2,0
7535f0cd,1
c915f66c,0
f0c360e7,0
fed2396a,0
5d58a277,1
21279402,1
873d8adc,0
2fb68d77,1
8fb1a67b,1
fe8c6150,0
c00db5d4,1
2e3a38d3,1
38464042,1
58d4e224,0
a7bfbc2a,0
9cdcf947,1
6c610fd4,1
50fd58f2,1
b093a813,1
28f4e51e,0
2d01ecdc,1
290992c4,0
e0f83a9b,1
7cdbe05e,1
2a33464b,1
84521f2c,1
a1d7e535,0
f77a2b74,1
f2c5216a,1
b516302a,1
564266ec,1
56d23ee0,1
8c9971b5,1
fe75e357,1
cfab3237,0
f7258c56,0
e79cb5cf,0
efbb58a0,1
ff8d6575,1
cf6d0221,1
b057a3cf,1
d7aa3d66,1
db1b3f2d,0
9cfd7cd3,1
0dc59065,0
f2742949,1
cfa8905d,0
6bc7bb68,1
df228195,0
92b3fd07,1
99181903,1
17b47421,0
54c58af0,1
c533141a,0
3a89f639,0
2b9438cd,1
de0fc4ea,1
d0b4812d,1
5ab3daa8,1
3a205fb9,1
81d06d13,0
5b155890,1
b7332f47,1
13a49895,0
a9dcaf7e,0
daccb199,1
0a31aaec,0
effc32ab,1
b9b1d1ae,1
837567b0,0
76364052,1
614324a1,1
3b20239f,1
49054d2e,0
59eea5d5,0
eaa8408c,1
3b3369f8,1
06f7cf48,0
99cae923,0
c2b732c8,1
5652b0eb,1
033f2509,1
d32b7520,1
86bfefc7,0
3279d1d5,1
22221e9d,1
9bdc1896,1
49fa8e72,1
d911954a,0
16fcc6f5,0
b5e8f248,1
10f410ba,1
fb702ee7,0
a162448e,1
2e757023,1
877bcc05,1
0dfcd873,1
c4e06675,0
a1c03878,1
d187d757,1
967875e8,0
7fe478cb,1
d43aa540,0
964acdef,0
d7ecc1b7,1
a5b32893,1
5b68a817,0
8f374224,1
8deced1c,1
c5959db1,1
d3c61d2b,0
f4cb6420,0
18b8670f,0
777d03d6,1
57b18759,0
4843496a,1
6156c963,1
73165630,1
53c49cf8,1
1f2e9806,0
5addc113,1
35d2fbc5,0
3a451e5b,1
59b9eb6e,1
f8669a86,1
fa3ff835,1
6e7e427b,1
8b05e1a1,1
ad3727d3,1
8965e560,1
821e0c31,0
2b33b417,0
acc4dd50,1
4a0a5cd5,1
21aa40fc,1
1d91bf6e,0
923910f8,0
54c012c3,1
00d366d6,1
278627ff,1
1372a58e,0
4b4247a5,1
0c496d3a,1
d6774ba7,1
814bc35f,1
36497217,1
c9a9bb5b,1
ac07e085,1
f806ebf1,1
bd9dd604,0
3679bbf9,0
db1343a0,0
679dd63b,1
43eebf55,1
74e2d160,1
e09bc632,1
1b2227be,0
989685c7,0
05ba66d2,1
ed366c4e,0
954f4238,0
21f4f395,1
127bda37,1
ca5c432e,0
4429971a,1
a6179f95,0
d0d5165e,1
fe3f7d13,1
66be84a3,0
154d8985,0
27260e05,0
6c37d4ca,0
69a6b224,0
9d37a1ab,1
5998bcf9,1
1198c02c,1
9b7c82ed,1
4b335d8a,1
9655bde5,0
2df55cab,1
97c45082,0
a8ad8cd3,0
591b8504,1
4cfc4b39,1
cf87475a,1
ea222d2d,1
f1266956,1
c3bf1074,1
92633d3e,1
bfe11458,0
f142d550,1
03942109,1
9381009e,1
db9508e8,1
dc61215b,1
d7b962ae,1
ac883af0,1
a18d0c4a,1
4b656126,1
6adfd15a,1
5ebfa034,0
3363e0db,1
852a432a,1
6fa80d7a,1
569c4651,1
57422abf,1
64c1438f,0
0f7a771a,1
cf68a502,1
ebc580bb,0
17d13500,1
f1565d79,1
e5ac1d27,0
62339204,0
49807b4a,1
8935c7e2,0
a561f2b4,0
04387235,0
04aac344,0
54063004,0
1b5e08dd,0
6968282d,1
281524f9,0
fd553fc8,0
e45f0b13,0
b34a4ca2,1
0dcd8be5,0
c90f547a,0
4c34de66,1
a47f4d0f,0
2a317a41,1
b64c8598,1
2bdbb188,1
ccc89b62,1
645ba2a0,1
09e8a5e5,0
be3a1e7a,0
92d0180c,0
2e8ae485,0
007f8195,1
2bc2e785,1
baed3d4d,1
fe9848ab,1
426619f5,1
6d129e11,1
906e6124,0
d96aba17,1
2d18a140,1
4b6c1a2b,1
da62caad,1
5a0cfeff,0
befbb68e,0
cad3b152,1
d79fa5f7,1
7462cddb,1
0097d47d,1
68d6335c,1
9f81549c,0
638d49b9,1
51a50ebd,0
95131535,1
3c470d57,0
845a97f7,1
feed4566,0
fb6a5915,0
4d47e42c,0
930bcf1b,1
69aa8b45,1
14c07f0b,0
90e44340,0
1b8f6a9e,0
3552689b,0
087c5094,0
087e1232,1
321e2099,1
e08939b8,0
e624f417,1
93291138,1
9c3c7962,1
56c42675,1
736c4009,1
6a203662,1
7e4ad586,1
3aa99a38,0
8c74137b,1
b4181d37,1
fc80eb35,1
64e1b981,1
1286ea75,0
7d276b6e,0
a386d706,1
ec149576,0
cd93b8c8,1
a534e7e7,1
ac9eb453,1
90076078,0
2cc7deb1,0
8a1d8803,1
ed549ef5,0
52f93bc4,0
87b26c7e,0
8b4b736a,1
51f1f1c1,1
7ccb045d,1
fc6879b6,0
af01f762,0
95e519dd,1
7e83b19b,1
a14f35c8,0
a61cadc3,1
1b769b14,1
80c3cbdb,0
843612fe,0
59fcb7e0,1
529593d3,1
5898a695,0
081c5fef,1
517c5fab,0
4daf7af0,0
85b02f43,1
2773053c,1
8fbc896a,0
3d6d6648,1
bb671f69,0
5332d0ac,0
efdf6eff,0
1f3e21c9,1
4060450c,1
1cd8282a,0
22807879,0
a30f4fb7,0
2560cee9,0
f85dfff6,0
6fe4f47e,1
69d6387a,1
98842917,1
fcc96959,1
7e26baf0,1
4d609734,0
c96d08d2,1
11b14d14,1
22b68133,1
65cb30aa,1
80967ba7,1
b54aef48,1
020dfbda,1
4de9c502,0
e9f4af18,1
04c7c4f2,1
1ffbf411,1
cc57c57b,0
15373a40,1
a992225a,0
fbaf302b,1
8339a6ca,1
29d824f7,0
659f11a0,1
88fb9b4e,1
db2d689d,0
18da6fdd,1
0c16c0ce,0
7b7da3de,1
a44e0e0f,0
490e3fb1,0
0ffe1475,0
27efabd7,0
3dcdfda3,1
637da450,1
16b64b9d,1
c76b1927,0
9126c78e,1
ceea2fdf,0
371c75e1,0
dd09f50d,1
73674456,1
68d33c24,1
f703b77f,1
732d6b4f,1
5085b269,1
f42e8155,1
7fd58dbd,1
22666426,0
4bae16b9,1
a5953b7b,0
720ddece,1
e4fc697d,1
e2e1df27,1
42a1cc87,1
7cd4c795,1
912c11aa,0
619f82b2,1
a883693e,0
6b810953,1
7b8ec14a,0
ce40c72a,1
88d0e09f,0
5be97bce,0
26014fd2,0
278008b7,0
e8cf967c,0
7045bc53,0
da9cbaf4,0
8d656494,1
c55988d0,1
780e1171,1
13a31d5e,0
1883e583,1
5ee65141,1
260e1d2e,0
c874b041,0
04f5386e,1
e575d0c0,0
44d63bf6,0
5c4e9b0b,0
eebcc3b6,1
2f33c31e,0
28f5f216,1
bb368d74,0
9dd66aea,1
bf89449d,0
de1b8020,1
e9af758d,0
64022bd4,1
526789d8,0
09025dbe,0
115c6134,0
ce6aa2b2,1
b80c3064,0
4e2762bd,1
364242f4,1
bd3a96f4,1
73d09bf9,0
86937a8c,1
0969a0e4,1
cfa4c867,0
da1e5985,0
dd22bfc6,1
2fa1cecb,1
4fde6327,1
4457c5ae,1
ad27be49,1
ba21ffbe,1
abd65309,0
6e3587f9,0
0e02c37f,0
b3fbf138,1
5d494001,1
d5d660bf,0
e4b67cb7,1
2fbc6b02,1
3ca0c3b2,1
7af13b7c,0
382198f0,0
cdc5c9ed,0
cca129c4,1
be9a6bea,0
0c2b9434,0
15e0def7,0
c193ae99,1
42ec7df2,1
917300c1,1
29e487c8,1
ff66dfbd,1
1dfbef19,1
ef8d5737,0
5ac62625,1
9eda83f8,1
c5ff45a7,1
8b031162,0
11fa3e76,1
93da94f9,1
68e53103,0
dc0dc7fe,1
24e94921,1
d392087f,0
f5e7a1bc,1
7b42399c,1
9e2f2501,1
88f7c9f8,1
889ea184,1
5e0d7a22,0
80042bdf,1
077b6c68,0
006369ec,0
0ef3db85,1
187d1375,0
19421236,0
36856034,1
184095a0,1
cb857d4f,0
a49f2976,1
c885c8fb,0
290ad1c1,1
5da44185,0
4e1c0f40,0
6811f516,0
c643494a,1
89b389ae,0
99f69fae,0
85ce64f5,0
f39fda18,1
62fde645,0
54d976e4,1
214093ab,1
9e091904,0
58524bde,1
3a7c5aa7,0
98ff7b84,1
ba3a611d,1
3bde5fa5,0
a0030881,1
2eb4938c,0
9a605545,1
844f2bfa,0
4d5e1ea0,0
e4fbfec8,1
86ce8eca,1
d52c6043,0
21c46c83,0
dfdfb031,1
35e4aaca,0
017bcd36,1
8ae998ba,0
6c08a718,1
a54ad43e,1
587bf099,1
b8e4ba9a,0
d29eff4d,1
5edb551d,1
6eec33e0,1
c2149448,0
bd81b915,1
b10b49f8,1
cf14ef53,1
c27fdbb6,1
e4351dd8,0
1ca3c9ec,0
2dcccddb,1
a8c32975,0
d940095f,1
ca389493,0
dbc9cdf1,0
dbb14840,1
d52cfd90,1
b4096333,0
93e8e5ad,1
b0dfd29c,1
cd4b5986,1
aa3a8108,1
254d2238,1
738ee6ba,1
f5af2459,0
809b49f3,0
e3539167,1
a1f32e74,1
b348ac39,0
4db8e0d7,0
d66d465b,1
b10d2bbb,1
01e63d93,0
4b7aada2,1
7583914c,1
caf59295,1
4a9404f6,1
45d719e3,1
71716a82,1
5a0dd3ab,1
c5810d21,1
f678038a,0
e3f2411e,1
070fa8e6,1
fe6e897a,1
05f4931b,0
4ce91a00,1
0246ee0c,1
d0cd49b0,0
d0a8b2f0,0
f108894b,0
156c5a85,1
df33d7b2,1
baa0ec5c,0
243bac76,0
72b7819c,0
3bf4c2f4,0
70b0d042,0
51e2b7ca,0
0dd1212b,0
c721c53c,0
a9028dea,0
7ce9e776,0
6578f35d,1
0ed8cf16,0
447846f7,0
0699c09a,0
d28af579,0
6569075e,1
1ab85794,1
1745f65a,1
857d0e74,1
8a24db5a,1
dbdbfc89,1
bf742a69,1
3fa06975,1
346bee7d,0
1f0f8e85,0
65f5a422,0
ab6e8e04,1
8c5ec9b8,1
33f6b29a,1
0129bddd,0
914dced2,1
4e43ed1c,0
4cabc6b4,1
8c1e831d,1
8e7d4626,0
8f6d47ba,1
fddd6685,1
9ab2d11f,1
d144c4fe,1
d809a3e5,0
888e38cf,1
0cadb51a,1
a3c247d3,1
8d866bfd,1
fc0b7b59,0
bb58f257,0
5abd9ea2,1
f31369c0,0
b2df1546,0
2d955a2f,1
224f31a7,1
7354202b,0
91bdeaa6,1
4af9acf6,0
e78ddb82,0
9c0d19a3,1
ff042ec1,0
89f9dbb6,0
51062fd7,0
81fbf318,0
0226002d,1
af182c5f,1
1a49506e,0
fa530b08,0
aedf4fac,1
0ecfc382,0
6b055252,1
e84e4298,0
5cbebe85,1
f43ac361,1
4c44148d,1
d3320ed0,1
076589f2,0
ea34a408,0
60b2a91b,1
c79f6c3f,0
dd40e451,0
a0bfc4d6,0
c68e8922,0
75b9b3d3,0
09585ae4,0
ade05c36,1
8aa76684,1
6399fe30,0
9b7ad695,1
7f6d3c16,1
8b5497a2,1
b61ac08b,1
70c83161,0
f41de0c7,1
01172550,0
878baaa6,0
a71ac38d,1
3e61c5e1,0
2d10aadc,0
b3027c0a,0
2b76b075,1
c47fc129,1
bb478cae,1
b3c9e845,1
4b1b2a61,0
14b311f6,1
e5c8e775,1
566c86ca,1
149b5e89,0
f2aaa705,0
6b7e4a08,0
ebb4f679,1
5a17b824,1
2c407095,0
93e299b6,1
dee0c66e,1
3f9d7570,0
3be9624f,1
e9ee98da,1
e73d6bae,0
f0ccd2ed,0
1a6fd33e,1
c4be528d,0
9568e398,1
319842ec,0
6eb11771,0
f902ef9a,0
7d324378,1
1d0c5e40,1
674b40ff,1
fb24d7d7,1
bc1540d3,1
6ee01efd,1
27c82155,1
b26da393,0
13a05958,0
2f077a39,0
a6ab4353,0
518ca536,1
75f5fe9c,1
c6e42e94,0
5f2bae34,0
2b6e8231,1
b37e6922,0
08608737,0
0712e0b2,0
acbd4462,0
16a25321,1
abb85c83,0
621fc582,1
2b692382,1
fcf645f5,1
8dc77e3e,1
a6a980c5,0
c835f175,0
4d1fc845,1
6f2dc077,1
9ba185f6,0
4e5f188f,0
a495efac,1
1f3d6cbd,1
0f6372d9,0
830e6f72,1
84922e32,0
b7d95c92,0
18d29c0b,0
d337c39b,0
0fecb752,1
e59ce961,1
3131bac2,1
85cd075b,1
53eae829,1
c52d4735,0
8d0dff4e,0
af396578,1
81b71a3e,0
b081a6be,0
a298e472,0
2c3040d5,1
777e918e,1
8f140837,1
69e74507,1
d2fa49dd,1
e4b8a658,1
b22b7bb0,1
e28e413d,0
d79a5b42,1
8d05dd93,0
655b528c,1
fef22c11,1
11ce85c7,1
2abdf225,1
691e57a6,1
5edf8257,0
2e3e6525,1
5e1e95ef,0
2d6baf47,1
ea692aeb,0
326ea4da,0
2c2144a8,1
995f5f0a,1
b10fdf53,1
3dc110b0,0
1e423da1,1
e415b627,1
f905d8be,1
ebe75960,0
9887d0d7,1
d20fc497,0
57cc8d82,0
19c1c0a3,1
bd5242b8,0
a93c966a,0
69f7ee7c,1
400c030f,1
f7cf59db,0
9057f177,0
f874aa96,1
3d2b2f65,0
b1a9889f,1
5638800a,1
6cc3de85,1
c45a6f9a,0
719dcb55,1
abc29c67,1
0d8454bf,1
da9b4543,0
f5643fec,0
d8f178ad,0
6813bfff,0
f517bc3c,1
c1254561,0
fb1ed800,0
42cd718d,0
3a3f1352,1
531c29eb,0
f6383a5e,1
9927fa32,0
de4e8cd1,1
0df14296,1
9604cf33,1
3ae2ee8a,0
95996594,0
2908036d,1
59b96076,0
1b511fe9,1
52e0670a,1
8b045c21,0
d818079e,1
0e359c0e,0
9f68e110,1
2257324c,1
6d5c700c,0
ac3efb70,1
c17b7dbe,0
9cbbe5f8,1
2f7d1ca6,1
2a773c6b,1
4aa51844,1
50414b6c,1
fa708c94,1
4ffb2214,1
f080f2fd,0
7686a991,1
210584fa,1
314a0c60,1
652738be,0
97328fb4,1
1ffc4b1b,0
285775b5,0
fae7c37d,1
95faa6e2,1
2cc92463,1
be0a4884,0
0ec6cc07,0
7addeb4a,0
7078e35a,1
00bb722d,0
fb6d9aaa,1
8739c78f,1
b80307d7,0
d6aba752,1
239e313f,0
71cd2877,0
b870c6ec,0
148f600c,0
f2de5d65,0
9c48afc7,1
888d5190,0
c2d79443,1
07458d5d,1
80eedd13,0
281ec65c,0
2d85da71,1
88e6d0b1,1
b2bd9d8e,1
38a978ce,1
23ff220a,0
db055794,1
e1707308,0
83a3aeef,1
7e15b042,1
0bd24025,0
ffd5b968,0
bbbeb3f3,1
8b8867f6,1
e194338e,0
6f151f1d,1
195dca0c,1
f53d80c7,0
11e40b77,1
68ef9a7b,1
9e71b979,1
468c860e,1
db924274,0
bd440b55,0
00aa3cc0,1
4a12a86b,1
2c6d8b37,0
e3627025,1
be761ffe,0
b0656196,1
ece21805,1
588abb8a,0
6cbbefe2,0
4b8bfbee,1
6e92fb57,1
9a44a5f2,0
4f0b2b92,0
1505b82b,1
7d466bf9,0
576c6542,0
8291657d,0
f511d824,1
4d47c4c7,1
fa54293b,1
01b9a8b1,1
c28c7b2c,1
584ce991,1
f3f4b189,1
7198ab97,0
5e72d0b6,1
f6515d3b,1
8bc9742d,0
22c36469,0
7fcfd569,1
80a85ac1,1
76ba4556,0
bb77bbf5,1
3f73ab1e,1
097e911c,0
e10f4392,0
806d5b36,1
3d39d621,0
fde36964,0
e0f2ae24,1
f6988945,1
3b11719a,0
0deb60e7,0
c0b9e68a,0
3494a0d1,1
acbb9196,0
52986021,1
d544ca63,0
65f12c9d,0
b2481ac9,1
c243a8fa,0
72d75152,0
8bab8f93,1
cd4e72c6,0
650ce31e,0
b7e02cd3,1
31c6cf57,0
a602c92d,1
b00d875e,1
b9fe2749,0
24ec82b4,1
b4e44ab4,0
5cac86aa,0
521c5d2b,1
edc2db0b,1
99042dbf,1
284a1e3b,0
2b162deb,0
7b2d72ff,1
98976b64,1
df369406,1
ba529f7f,1
0ee35685,0
5c9153a7,1
c34bfffa,0
7f2f2bef,1
36b6304f,0
8500f7a8,1
31edcffe,0
b17fc779,1
b1301f39,1
78f1eb1c,0
29fd91a7,0
7fc4ec36,1
6d519a8f,1
b98b48fe,1
00798379,1
b182e233,0
72481332,0
a3dd6b46,1
55e1a2fa,0
ca167f7e,1
a2f6fc60,1
c12ce38d,1
41cc3cf1,0
75d15e82,1
3ea7f47e,1
f78236c5,1
23e4de19,1
46bb840e,1
0163756d,1
760c3340,1
f657d0b3,1
2834e5e7,1
e1c188b9,0
ebc4685b,0
dad4ec14,1
598af27d,0
b4dc7f97,1
720f420d,1
c76d8118,1
b471c603,1
d7f44170,0
c9b9f79f,0
ab4da4fb,1
178aa124,1
8c5d18fd,0
cf2a2fc7,0
2e246f9f,1
2ba7907a,0
f214540a,1
03d3ec95,0
63d2d8ae,1
baaaa0bb,1
156bd669,0
cec57749,0
451cf7a1,1
67ee7a39,0
0e8a2a9a,0
a52e73bd,0
e6ac7aee,1
7a85f62a,1
43a086e4,1
32136d23,0
e7f5ccba,1
58476959,1
8ccec255,1
4b22ad9f,1
a1401886,1
2686bacc,1
2989e2e0,0
b77deb16,1
08493b52,0
23d82bac,0
9ac4b71e,1
e6ddc0f5,1
17832ef4,1
ed60af4f,1
aaa95c59,1
f9a48982,0
316eab1d,0
2a57d8ad,1
6f19f77d,1
8da56219,0
67fb6867,1
ce92720e,0
2893de1d,0
257e9545,1
f3dd39cf,1
5b6ac9d0,0
71d93ab6,0
ba6f3747,1
22c4a251,1
663a0e81,0
006abe61,0
73101c44,1
6532ea43,0
6b212e40,1
ba767a4e,0
b68fda7b,1
8c7e4855,0
6e303b94,1
973c63c0,1
91bc8a61,0
b9d42d7e,1
1e50c3f4,1
e6515685,1
c0d02666,1
420c7bc4,0
35d0788a,1
56f15158,0
f0a0586b,1
ee809167,1
83f5d9e4,1
e897ba70,0
da4f1697,1
6a5c8da8,1
b352e469,0
e7fc4119,0
95906de0,1
f6a9fa75,1
f0e65285,0
00ba1b5a,0
c6452bbc,0
10841913,0
55a784b5,0
37d789ea,1
6e7afade,1
98cf7b29,0
81f2879e,1
6ac9185e,0
37799494,0
37cfb516,1
3999e2a6,1
571a73c4,1
5c946fa7,1
293d4dcf,1
92165d7c,1
4af76897,1
fb33d700,0
86e22626,1
da603904,1
c85e38bf,1
8046c7d3,0
115f4b3c,0
1b513356,1
aeff3630,0
707505e3,0
2494f3db,0
8711f61e,1
381bdd01,0
efc85238,0
ea62c1f2,1
738bc412,1
b6357cd7,0
dcbd2946,1
60d6c35b,1
a66ab78b,0
1a71e92f,0
9adc2c2a,1
00503faa,0
cddbbe52,1
bda9d3f7,0
a3396076,0
f96b8060,1
1f692c31,0
80fc2b4c,1
bcde0042,0
00abc1a2,1
19dd8b45,0
21c789c0,1
47a552ec,0
7817f1f6,1
3a9d0cd3,0
6a461834,0
9bebaa19,1
f1c137fc,0
c10a2b86,0
f7078526,1
ca783374,1
8288ecbc,1
6c8cc252,1
d0d8eac7,1
ca13b8fc,1
b6f813a0,0
a7f9dd0c,1
2b3dce68,0
d3ddf42a,1
ad975bfd,0
d6684c82,1
cff528a7,0
f320ea1f,1
d70f80d8,1
301e2089,1
f2101db5,0
e9609fde,0
6b06f3d4,0
dc5f06a5,1
ad3b1c8d,1
87fa851f,1
edfe0d9e,0
484e7e3f,1
747fc25f,0
06e201c9,1
6a7b7b16,0
76f51088,1
0c6ce303,1
a8750a23,0
005d1a8d,1
7f0be083,0
7a0f2f2f,1
e1f9257f,1
a6fb4681,1
c1c7e9be,0
ac869afa,0
e99c19c1,1
bbef7d99,1
37e2e959,1
cbcaf60b,0
87e7af15,1
343c2321,0
86bceac5,1
4ab48f91,0
5f483683,0
08d13069,1
c35ffbea,1
fe432129,0
f5f77552,0
59eef4b5,1
8a9683f3,0
3469718e,1
403b44fb,1
41b9e7ec,1
41f2ae81,0
f08c166b,0
6b2ff695,1
80896ecf,0
ae4686ff,0
c7f2e193,1
f225df4e,1
c1746a28,0
b784e5eb,1
c3dde492,0
1f8ded3b,1
c94ccf7c,0
cb094c48,0
a3c7ad85,0
50e04b40,1
1e4c051e,1
8988d5d3,1
c642619f,0
c6acb363,0
8be4b652,0
44dca4a2,1
f907ebd5,1
f7dd1654,1
0c758a71,1
f9b8bbb3,1
7c70db2c,1
c8dc61a5,1
85d93789,0
dca344ad,0
af2fbdce,1
8b83889a,1
78dfc07d,1
4e94be53,1
0e817454,1
dfe6fa99,0
3edc1cc0,1
8c6dbe7d,1
bdf32d47,1
2760f741,1
ef55d0c0,0
8fcfa985,1
60161993,1
25ad6a48,1
696f6720,0
04362967,1
5258c583,1
f879fe70,1
2439dfdc,0
ac950d25,1
e6959965,0
19a32064,1
5d50c406,1
dcec8355,1
5c8d42bb,0
51c63020,0
084e91db,1
6b8a360a,0
9472ba7d,1
44a04f77,1
942e9022,0
527e6832,1
9e227218,1
604418cf,1
1cb56f66,0
0c6632d8,1
f4a5d0a4,1
dfdc63d6,1
30aa34b3,1
17e1ddd6,0
d537c796,1
c767fce2,0
b99a21ba,0
ba1b5388,1
cecd5499,1
bb76f9a9,1
65c7d23c,0
ec5777c1,0
5e6863d7,0
d8776c31,1
d2259acc,0
d99d01b1,0
b7baff6a,1
a6bf99c2,0
b01fdaf1,1
dd8ad5ed,0
9cff4ede,1
14ab6ce9,1
d0868f38,0
7351accf,0
8469d948,1
9cc731e6,1
c991b886,1
15c427d5,1
7c7afc5f,1
99cd0a99,0
1d4e77b5,1
ff2d1583,1
1041e785,0
0ce1b293,1
8ba6ac8b,0
7c0d1b8c,1
b8365041,0
844e0e89,1
f9075b74,1
26758b1d,0
c071ddaa,1
e5664562,1
5ab278a3,1
9135a187,0
199b3b1c,0
99772654,0
fefe466b,0
0a0a0a22,1
765bfc2a,0
65c8d6d5,1
cc895cb8,1
73664654,1
b3a8a04e,1
da02c8c5,0
5359feb3,0
72201aa5,0
a0f90d86,0
6636f228,1
505fec03,1
6bc192b8,0
3cf96637,1
8b118095,0
5ee7a2d0,0
777c5dd0,0
fb470e0f,0
3dd51326,1
274ddcfb,0
40e0e281,1
4ee8792b,0
b7073f4b,1
57746572,0
c663ce18,1
8e4a1245,0
61a8d153,0
f542678c,0
b5634a66,1
2f45d195,0
292f4a29,0
1c05dc2a,0
d55bd660,1
f4a5f0d1,1
431c633e,0
f405840f,0
b99f6ab7,0
c5a74119,1
11a31337,1
766b2fed,0
8c4798af,1
85a25590,1
5cc7453a,1
bf6837a6,1
027d40aa,1
fed054e5,1
8caa268c,1
def46fec,1
4b85d4b5,1
20eb4bf0,1
38511b3d,1
f89f4fd5,0
9364c592,1
9dadbf56,0
9f2f6c98,0
a401ce15,0
d4dbb7bc,1
630ce8fc,1
cb11a60d,1
5b401901,0
3db072ff,1
13a62b30,1
af587b12,0
cb657124,1
8fc19121,1
a115756d,1
927737e3,0
756a273b,1
a488956f,0
378606db,1
3e01d989,1
a7831a63,1
7321a6b9,0
c1cb7c8f,1
b2fc2d63,1
131c0fd8,0
03f9ac23,1
23b33e7e,0
1c5a5994,1
f421dd8f,0
cb80fc56,1
d23e670b,0
9eb861ae,0
bcf6e92a,0
0961bca0,1
abf98bd1,0
c17bd57a,1
016a5124,1
f467e65d,0
1fb7792c,1
54ac93c7,0
fc1743ea,0
59f38354,0
24affc51,1
765d7238,0
821b5dfe,0
